date,rainfall_mm,temp_max_c,temp_min_c,wind_max_kmh,temp_mean_c,month,season
2016-06-01,0.2,33.7,26.1,13.0,29.900000000000002,6,dry
2016-06-02,0.0,34.2,26.8,10.9,30.5,6,dry
2016-06-03,0.7,34.7,27.5,7.5,31.1,6,dry
2016-06-04,9.2,33.9,27.7,11.4,30.799999999999997,6,dry
2016-06-05,11.3,33.1,27.1,10.7,30.1,6,dry
2016-06-06,2.1,33.0,26.7,8.2,29.85,6,dry
2016-06-07,9.0,32.8,27.1,8.6,29.95,6,dry
2016-06-08,0.3,33.1,27.6,8.4,30.35,6,dry
2016-06-09,0.2,33.3,28.2,8.9,30.75,6,dry
2016-06-10,0.3,34.8,27.1,11.0,30.95,6,dry
2016-06-11,0.1,34.8,27.6,12.7,31.2,6,dry
2016-06-12,0.4,35.3,27.6,9.8,31.45,6,dry
2016-06-13,0.0,34.7,28.8,10.7,31.75,6,dry
2016-06-14,0.0,35.7,28.7,13.0,32.2,6,dry
2016-06-15,1.8,35.2,28.4,13.1,31.8,6,dry
2016-06-16,6.2,33.6,27.6,13.9,30.6,6,dry
2016-06-17,5.4,31.4,27.0,11.2,29.2,6,dry
2016-06-18,2.2,32.1,26.6,13.1,29.35,6,dry
2016-06-19,0.0,32.8,26.0,16.9,29.4,6,dry
2016-06-20,0.2,32.2,26.9,19.2,29.55,6,dry
2016-06-21,2.4,31.2,26.6,16.5,28.9,6,dry
2016-06-22,6.8,31.1,26.4,12.3,28.75,6,dry
2016-06-23,6.2,31.5,25.7,10.5,28.6,6,dry
2016-06-24,8.2,31.3,26.1,12.8,28.700000000000003,6,dry
2016-06-25,5.7,29.7,26.3,13.4,28.0,6,dry
2016-06-26,24.1,29.1,25.6,14.3,27.35,6,dry
2016-06-27,16.0,29.2,25.3,10.7,27.25,6,dry
2016-06-28,13.3,30.1,25.3,9.9,27.700000000000003,6,dry
2016-06-29,1.5,30.5,25.9,12.3,28.2,6,dry
2016-06-30,0.0,32.8,26.8,13.8,29.799999999999997,6,dry
2016-07-01,1.0,33.3,26.9,11.2,30.099999999999998,7,dry
2016-07-02,1.4,33.1,27.2,6.9,30.15,7,dry
2016-07-03,0.0,33.5,27.9,11.1,30.7,7,dry
2016-07-04,1.0,33.0,27.7,14.2,30.35,7,dry
2016-07-05,9.9,29.1,27.1,12.1,28.1,7,dry
2016-07-06,2.0,31.1,26.5,9.2,28.8,7,dry
2016-07-07,6.0,30.7,25.8,10.9,28.25,7,dry
2016-07-08,2.2,31.6,26.1,10.9,28.85,7,dry
2016-07-09,0.4,33.6,26.3,11.1,29.950000000000003,7,dry
2016-07-10,0.4,33.8,27.5,11.6,30.65,7,dry
2016-07-11,1.8,34.2,27.6,10.9,30.900000000000002,7,dry
2016-07-12,2.0,33.0,27.6,10.4,30.3,7,dry
2016-07-13,0.3,33.0,27.5,9.7,30.25,7,dry
2016-07-14,0.0,33.8,27.7,13.1,30.75,7,dry
2016-07-15,0.6,34.1,27.1,9.9,30.6,7,dry
2016-07-16,0.3,33.7,27.4,11.3,30.55,7,dry
2016-07-17,0.4,34.0,27.2,15.7,30.6,7,dry
2016-07-18,0.5,34.3,27.3,14.4,30.799999999999997,7,dry
2016-07-19,0.6,34.0,27.4,13.6,30.7,7,dry
2016-07-20,0.2,34.1,27.5,16.3,30.8,7,dry
2016-07-21,1.6,33.3,27.4,10.9,30.349999999999998,7,dry
2016-07-22,0.0,32.6,26.5,19.0,29.55,7,dry
2016-07-23,1.0,32.2,26.7,11.0,29.450000000000003,7,dry
2016-07-24,0.8,32.8,26.6,10.9,29.7,7,dry
2016-07-25,2.6,33.0,26.6,14.5,29.8,7,dry
2016-07-26,5.4,33.2,26.5,15.0,29.85,7,dry
2016-07-27,3.3,32.7,26.8,8.4,29.75,7,dry
2016-07-28,1.5,32.5,26.5,14.2,29.5,7,dry
2016-07-29,0.7,32.5,26.3,12.4,29.4,7,dry
2016-07-30,3.8,32.3,26.1,12.9,29.2,7,dry
2016-07-31,1.0,33.0,26.5,15.0,29.75,7,dry
2016-08-01,0.5,33.5,26.2,12.3,29.85,8,dry
2016-08-02,2.6,34.2,27.0,11.1,30.6,8,dry
2016-08-03,15.0,33.6,27.5,11.6,30.55,8,dry
2016-08-04,6.2,31.9,26.8,11.5,29.35,8,dry
2016-08-05,4.6,31.6,26.7,12.4,29.15,8,dry
2016-08-06,1.3,32.0,26.7,12.9,29.35,8,dry
2016-08-07,0.3,33.2,26.3,10.5,29.75,8,dry
2016-08-08,1.6,33.8,27.3,9.2,30.549999999999997,8,dry
2016-08-09,1.2,34.7,27.6,10.5,31.150000000000002,8,dry
2016-08-10,2.2,34.2,27.4,10.2,30.8,8,dry
2016-08-11,3.3,33.9,27.8,9.0,30.85,8,dry
2016-08-12,11.9,33.4,27.2,7.4,30.299999999999997,8,dry
2016-08-13,0.2,34.2,27.9,10.6,31.05,8,dry
2016-08-14,0.2,33.9,28.4,10.9,31.15,8,dry
2016-08-15,0.0,34.2,28.8,12.9,31.5,8,dry
2016-08-16,0.0,34.3,28.5,14.2,31.4,8,dry
2016-08-17,0.0,33.7,29.4,15.8,31.55,8,dry
2016-08-18,0.1,32.9,30.4,19.2,31.65,8,dry
2016-08-19,0.0,34.1,29.1,17.6,31.6,8,dry
2016-08-20,0.0,35.2,27.2,10.0,31.200000000000003,8,dry
2016-08-21,8.5,33.8,27.2,13.4,30.5,8,dry
2016-08-22,36.8,31.9,25.9,13.7,28.9,8,dry
2016-08-23,8.3,29.8,25.9,12.1,27.85,8,dry
2016-08-24,25.6,28.9,25.7,15.0,27.299999999999997,8,dry
2016-08-25,10.1,30.4,25.6,15.7,28.0,8,dry
2016-08-26,10.0,31.3,26.1,10.2,28.700000000000003,8,dry
2016-08-27,26.7,32.0,26.6,12.2,29.3,8,dry
2016-08-28,5.1,31.5,26.3,13.7,28.9,8,dry
2016-08-29,6.6,31.6,26.2,10.2,28.9,8,dry
2016-08-30,5.6,31.4,26.0,8.3,28.7,8,dry
2016-08-31,0.0,33.0,26.7,8.6,29.85,8,dry
2016-09-01,0.0,33.6,28.6,11.5,31.1,9,monsoon
2016-09-02,0.7,34.7,27.5,9.0,31.1,9,monsoon
2016-09-03,0.8,33.7,27.5,7.5,30.6,9,monsoon
2016-09-04,8.0,33.1,27.5,10.5,30.3,9,monsoon
2016-09-05,11.4,29.9,26.6,7.4,28.25,9,monsoon
2016-09-06,25.9,31.7,26.5,13.8,29.1,9,monsoon
2016-09-07,9.1,32.2,26.2,11.1,29.200000000000003,9,monsoon
2016-09-08,9.5,32.3,26.1,13.2,29.2,9,monsoon
2016-09-09,1.1,32.8,27.0,10.1,29.9,9,monsoon
2016-09-10,2.8,32.8,27.3,12.4,30.049999999999997,9,monsoon
2016-09-11,15.0,30.4,25.9,13.0,28.15,9,monsoon
2016-09-12,67.2,27.1,25.6,26.4,26.35,9,monsoon
2016-09-13,32.4,29.9,25.5,25.1,27.7,9,monsoon
2016-09-14,3.4,31.3,25.9,14.8,28.6,9,monsoon
2016-09-15,3.8,31.5,26.1,11.7,28.8,9,monsoon
2016-09-16,0.0,31.8,26.3,15.6,29.05,9,monsoon
2016-09-17,0.7,31.1,25.6,13.4,28.35,9,monsoon
2016-09-18,2.5,30.3,25.7,14.6,28.0,9,monsoon
2016-09-19,7.0,29.4,25.4,11.2,27.4,9,monsoon
2016-09-20,15.0,28.6,25.2,13.9,26.9,9,monsoon
2016-09-21,16.6,27.7,25.2,11.4,26.45,9,monsoon
2016-09-22,13.4,27.9,25.1,10.0,26.5,9,monsoon
2016-09-23,11.0,28.5,24.6,13.8,26.55,9,monsoon
2016-09-24,16.5,29.2,24.9,12.3,27.049999999999997,9,monsoon
2016-09-25,7.0,29.1,25.1,12.7,27.1,9,monsoon
2016-09-26,2.7,29.1,25.2,9.8,27.15,9,monsoon
2016-09-27,0.0,30.7,24.8,13.1,27.75,9,monsoon
2016-09-28,1.2,31.9,25.0,11.6,28.45,9,monsoon
2016-09-29,1.7,30.4,26.3,18.9,28.35,9,monsoon
2016-09-30,7.7,29.2,25.6,13.2,27.4,9,monsoon
2016-10-01,2.3,27.7,25.5,15.0,26.6,10,monsoon
2016-10-02,0.7,29.0,25.4,19.3,27.2,10,monsoon
2016-10-03,4.6,29.9,25.3,12.9,27.6,10,monsoon
2016-10-04,6.6,29.2,25.2,10.7,27.2,10,monsoon
2016-10-05,21.6,28.4,24.9,11.9,26.65,10,monsoon
2016-10-06,18.0,27.6,25.1,14.6,26.35,10,monsoon
2016-10-07,7.7,28.6,25.1,12.6,26.85,10,monsoon
2016-10-08,1.0,29.5,25.0,15.2,27.25,10,monsoon
2016-10-09,0.0,29.9,25.1,14.8,27.5,10,monsoon
2016-10-10,3.8,29.2,24.7,16.4,26.95,10,monsoon
2016-10-11,30.8,27.1,24.6,14.8,25.85,10,monsoon
2016-10-12,10.7,28.4,24.6,14.5,26.5,10,monsoon
2016-10-13,27.1,26.7,25.0,22.3,25.85,10,monsoon
2016-10-14,16.0,29.4,25.2,19.5,27.299999999999997,10,monsoon
2016-10-15,29.2,27.4,24.9,13.0,26.15,10,monsoon
2016-10-16,25.3,26.7,24.8,16.8,25.75,10,monsoon
2016-10-17,3.1,29.1,24.6,23.1,26.85,10,monsoon
2016-10-18,0.2,29.2,25.3,24.5,27.25,10,monsoon
2016-10-19,0.0,30.3,24.9,9.1,27.6,10,monsoon
2016-10-20,0.2,30.7,24.6,9.1,27.65,10,monsoon
2016-10-21,0.7,31.5,25.2,9.6,28.35,10,monsoon
2016-10-22,0.1,31.4,25.5,8.9,28.45,10,monsoon
2016-10-23,1.1,30.7,25.6,15.3,28.15,10,monsoon
2016-10-24,6.3,29.2,25.0,12.1,27.1,10,monsoon
2016-10-25,7.4,28.3,25.5,15.5,26.9,10,monsoon
2016-10-26,3.2,28.6,25.1,11.9,26.85,10,monsoon
2016-10-27,0.4,29.0,25.3,10.2,27.15,10,monsoon
2016-10-28,1.6,28.1,24.9,10.4,26.5,10,monsoon
2016-10-29,4.9,27.3,24.0,14.0,25.65,10,monsoon
2016-10-30,14.9,25.9,24.5,17.8,25.2,10,monsoon
2016-10-31,26.6,26.2,24.4,24.6,25.299999999999997,10,monsoon
2016-11-01,51.2,25.2,24.1,28.7,24.65,11,monsoon
2016-11-02,47.6,25.6,23.7,27.8,24.65,11,monsoon
2016-11-03,25.2,25.3,23.7,30.1,24.5,11,monsoon
2016-11-04,5.5,25.9,23.6,19.4,24.75,11,monsoon
2016-11-05,2.6,26.9,23.9,7.0,25.4,11,monsoon
2016-11-06,5.6,27.0,24.2,13.1,25.6,11,monsoon
2016-11-07,9.5,27.9,24.7,11.3,26.299999999999997,11,monsoon
2016-11-08,9.9,27.2,24.7,16.4,25.95,11,monsoon
2016-11-09,6.9,27.8,24.0,14.1,25.9,11,monsoon
2016-11-10,11.9,26.4,23.2,19.0,24.799999999999997,11,monsoon
2016-11-11,48.0,25.4,23.3,21.6,24.35,11,monsoon
2016-11-12,6.8,27.3,23.3,10.1,25.3,11,monsoon
2016-11-13,0.3,28.5,24.0,8.6,26.25,11,monsoon
2016-11-14,0.0,28.4,23.6,10.5,26.0,11,monsoon
2016-11-15,1.4,27.8,24.2,11.1,26.0,11,monsoon
2016-11-16,4.1,27.6,23.6,13.0,25.6,11,monsoon
2016-11-17,12.1,26.6,23.9,14.3,25.25,11,monsoon
2016-11-18,9.2,27.6,24.1,10.5,25.85,11,monsoon
2016-11-19,3.8,28.4,24.2,10.1,26.299999999999997,11,monsoon
2016-11-20,3.9,28.6,24.2,11.4,26.4,11,monsoon
2016-11-21,4.7,27.7,24.5,9.4,26.1,11,monsoon
2016-11-22,4.9,28.2,24.3,9.9,26.25,11,monsoon
2016-11-23,3.6,28.5,24.3,10.0,26.4,11,monsoon
2016-11-24,14.0,26.7,24.1,11.8,25.4,11,monsoon
2016-11-25,7.1,25.2,23.7,12.2,24.45,11,monsoon
2016-11-26,46.6,25.5,22.7,28.4,24.1,11,monsoon
2016-11-27,10.9,22.9,22.0,24.6,22.45,11,monsoon
2016-11-28,4.5,24.4,21.9,15.4,23.15,11,monsoon
2016-11-29,37.5,24.1,22.6,24.2,23.35,11,monsoon
2016-11-30,72.0,23.6,22.5,26.4,23.05,11,monsoon
2016-12-01,42.7,22.4,21.7,22.5,22.049999999999997,12,monsoon
2016-12-02,56.5,23.5,21.9,19.9,22.7,12,monsoon
2016-12-03,21.6,25.0,23.1,19.6,24.05,12,monsoon
2016-12-04,28.4,25.1,23.0,19.1,24.05,12,monsoon
2016-12-05,14.7,24.5,22.9,19.1,23.7,12,monsoon
2016-12-06,29.3,23.7,22.6,23.3,23.15,12,monsoon
2016-12-07,38.8,23.0,22.3,23.4,22.65,12,monsoon
2016-12-08,9.3,24.6,21.1,19.9,22.85,12,monsoon
2016-12-09,1.1,24.6,20.9,13.7,22.75,12,monsoon
2016-12-10,0.3,24.6,19.2,14.6,21.9,12,monsoon
2016-12-11,20.1,23.8,22.6,15.9,23.200000000000003,12,monsoon
2016-12-12,9.6,25.6,22.8,12.9,24.200000000000003,12,monsoon
2016-12-13,30.7,25.0,23.5,16.4,24.25,12,monsoon
2016-12-14,57.1,24.4,23.6,26.0,24.0,12,monsoon
2016-12-15,141.4,23.6,21.8,33.4,22.700000000000003,12,monsoon
2016-12-16,60.0,22.0,20.4,31.1,21.2,12,monsoon
2016-12-17,6.2,22.7,20.6,20.1,21.65,12,monsoon
2016-12-18,10.2,23.8,21.9,16.4,22.85,12,monsoon
2016-12-19,6.4,24.5,21.2,9.0,22.85,12,monsoon
2016-12-20,2.0,25.9,22.0,8.6,23.95,12,monsoon
2016-12-21,0.2,26.7,22.1,10.4,24.4,12,monsoon
2016-12-22,7.6,25.1,22.5,13.2,23.8,12,monsoon
2016-12-23,18.3,24.1,22.2,18.6,23.15,12,monsoon
2016-12-24,24.3,24.5,22.7,17.3,23.6,12,monsoon
2016-12-25,0.0,26.2,21.6,8.4,23.9,12,monsoon
2016-12-26,2.4,25.9,20.3,10.7,23.1,12,monsoon
2016-12-27,18.1,23.6,20.5,25.3,22.05,12,monsoon
2016-12-28,2.0,21.6,20.2,22.7,20.9,12,monsoon
2016-12-29,3.5,20.8,20.1,20.2,20.450000000000003,12,monsoon
2016-12-30,8.1,21.2,19.9,17.7,20.549999999999997,12,monsoon
2016-12-31,110.3,22.9,20.7,18.9,21.799999999999997,12,monsoon
2017-01-01,10.3,24.5,22.4,20.4,23.45,1,monsoon
2017-01-02,2.9,25.8,23.2,22.6,24.5,1,monsoon
2017-01-03,2.7,25.0,22.8,21.5,23.9,1,monsoon
2017-01-04,8.7,24.8,22.4,18.1,23.6,1,monsoon
2017-01-05,2.5,24.8,21.9,14.8,23.35,1,monsoon
2017-01-06,2.0,24.8,21.5,12.2,23.15,1,monsoon
2017-01-07,0.5,24.8,21.1,13.8,22.950000000000003,1,monsoon
2017-01-08,0.4,25.3,22.1,11.3,23.700000000000003,1,monsoon
2017-01-09,1.4,25.0,21.8,13.0,23.4,1,monsoon
2017-01-10,4.7,25.4,22.6,14.5,24.0,1,monsoon
2017-01-11,4.6,25.5,22.0,16.1,23.75,1,monsoon
2017-01-12,1.0,26.0,22.8,10.2,24.4,1,monsoon
2017-01-13,0.4,24.2,20.9,29.6,22.549999999999997,1,monsoon
2017-01-14,6.6,23.4,21.1,16.6,22.25,1,monsoon
2017-01-15,18.3,23.6,22.2,22.7,22.9,1,monsoon
2017-01-16,3.6,24.3,22.0,10.1,23.15,1,monsoon
2017-01-17,2.7,25.6,21.3,17.6,23.450000000000003,1,monsoon
2017-01-18,2.0,25.0,20.7,9.5,22.85,1,monsoon
2017-01-19,3.8,24.8,19.0,15.8,21.9,1,monsoon
2017-01-20,5.7,24.6,21.0,20.0,22.8,1,monsoon
2017-01-21,4.2,23.8,22.3,22.5,23.05,1,monsoon
2017-01-22,2.4,23.8,22.0,26.6,22.9,1,monsoon
2017-01-23,3.6,23.0,21.4,22.8,22.2,1,monsoon
2017-01-24,23.6,23.8,21.2,20.2,22.5,1,monsoon
2017-01-25,16.0,24.0,21.1,30.6,22.55,1,monsoon
2017-01-26,5.1,24.0,21.1,23.0,22.55,1,monsoon
2017-01-27,1.9,23.8,18.9,22.7,21.35,1,monsoon
2017-01-28,0.0,23.3,19.4,15.0,21.35,1,monsoon
2017-01-29,0.2,24.5,17.1,14.4,20.8,1,monsoon
2017-01-30,0.7,23.1,17.5,16.2,20.3,1,monsoon
2017-01-31,1.1,23.6,18.8,17.7,21.200000000000003,1,monsoon
2017-02-01,7.8,24.2,21.3,25.9,22.75,2,dry
2017-02-02,4.5,23.9,22.4,25.7,23.15,2,dry
2017-02-03,5.6,23.5,22.5,21.8,23.0,2,dry
2017-02-04,0.9,24.5,21.0,9.9,22.75,2,dry
2017-02-05,0.0,24.0,20.1,26.0,22.05,2,dry
2017-02-06,0.0,24.1,18.0,15.9,21.05,2,dry
2017-02-07,0.0,24.7,15.5,9.1,20.1,2,dry
2017-02-08,0.2,26.5,18.9,17.3,22.7,2,dry
2017-02-09,20.8,22.4,20.5,32.7,21.45,2,dry
2017-02-10,37.0,22.4,20.1,22.4,21.25,2,dry
2017-02-11,9.8,21.5,20.2,25.2,20.85,2,dry
2017-02-12,2.4,21.9,19.6,20.4,20.75,2,dry
2017-02-13,3.8,22.5,19.2,23.8,20.85,2,dry
2017-02-14,2.7,22.6,19.0,18.3,20.8,2,dry
2017-02-15,1.7,23.1,20.0,16.4,21.55,2,dry
2017-02-16,0.4,23.3,17.0,15.3,20.15,2,dry
2017-02-17,0.2,23.6,17.1,16.6,20.35,2,dry
2017-02-18,2.8,23.5,19.1,16.2,21.3,2,dry
2017-02-19,0.3,24.0,18.5,17.9,21.25,2,dry
2017-02-20,0.0,25.3,19.5,19.6,22.4,2,dry
2017-02-21,0.0,26.2,21.5,18.2,23.85,2,dry
2017-02-22,0.0,26.4,22.4,18.8,24.4,2,dry
2017-02-23,0.0,26.4,22.8,19.7,24.6,2,dry
2017-02-24,10.9,24.3,21.2,25.0,22.75,2,dry
2017-02-25,3.0,22.9,21.3,22.9,22.1,2,dry
2017-02-26,7.4,22.1,20.6,20.9,21.35,2,dry
2017-02-27,9.2,22.1,20.5,17.1,21.3,2,dry
2017-02-28,6.9,23.7,21.0,17.4,22.35,2,dry
2017-03-01,4.7,23.6,20.0,18.0,21.8,3,dry
2017-03-02,3.9,22.5,19.5,18.1,21.0,3,dry
2017-03-03,0.4,23.7,19.6,15.9,21.65,3,dry
2017-03-04,0.0,24.4,17.4,18.2,20.9,3,dry
2017-03-05,0.0,25.2,18.5,18.7,21.85,3,dry
2017-03-06,0.0,24.4,20.0,13.0,22.2,3,dry
2017-03-07,0.0,25.5,21.0,17.1,23.25,3,dry
2017-03-08,2.3,25.5,21.4,16.3,23.45,3,dry
2017-03-09,1.2,25.0,21.2,16.6,23.1,3,dry
2017-03-10,0.0,26.1,21.5,20.0,23.8,3,dry
2017-03-11,0.0,26.1,21.5,18.9,23.8,3,dry
2017-03-12,0.1,26.5,22.1,21.8,24.3,3,dry
2017-03-13,0.0,26.8,22.1,21.2,24.450000000000003,3,dry
2017-03-14,0.0,26.8,22.9,20.5,24.85,3,dry
2017-03-15,0.6,26.2,24.2,19.8,25.2,3,dry
2017-03-16,0.5,26.1,24.0,20.0,25.05,3,dry
2017-03-17,1.0,26.4,23.5,22.1,24.95,3,dry
2017-03-18,0.2,27.1,23.7,24.2,25.4,3,dry
2017-03-19,0.0,27.3,23.7,21.1,25.5,3,dry
2017-03-20,0.0,27.8,23.4,21.3,25.6,3,dry
2017-03-21,0.2,26.9,23.8,19.7,25.35,3,dry
2017-03-22,0.0,27.9,22.8,23.1,25.35,3,dry
2017-03-23,0.0,28.0,23.7,21.2,25.85,3,dry
2017-03-24,0.2,27.1,24.1,20.2,25.6,3,dry
2017-03-25,0.3,28.0,23.4,20.0,25.7,3,dry
2017-03-26,4.1,25.6,22.4,33.9,24.0,3,dry
2017-03-27,29.9,23.0,21.3,28.1,22.15,3,dry
2017-03-28,0.7,25.1,22.0,18.4,23.55,3,dry
2017-03-29,4.5,26.2,21.5,14.1,23.85,3,dry
2017-03-30,3.6,27.1,23.2,18.4,25.15,3,dry
2017-03-31,2.2,28.0,22.8,24.8,25.4,3,dry
2017-04-01,0.8,23.6,21.6,31.1,22.6,4,dry
2017-04-02,8.4,24.0,21.9,19.7,22.95,4,dry
2017-04-03,5.2,25.4,22.1,17.2,23.75,4,dry
2017-04-04,0.3,26.0,21.7,14.2,23.85,4,dry
2017-04-05,0.4,26.8,22.1,17.5,24.450000000000003,4,dry
2017-04-06,0.5,27.2,23.5,15.1,25.35,4,dry
2017-04-07,0.0,28.2,24.2,22.2,26.2,4,dry
2017-04-08,0.0,28.2,23.9,23.2,26.049999999999997,4,dry
2017-04-09,0.0,29.2,23.9,22.1,26.549999999999997,4,dry
2017-04-10,0.0,31.4,24.5,18.8,27.95,4,dry
2017-04-11,0.0,35.0,25.2,21.7,30.1,4,dry
2017-04-12,3.7,28.8,25.0,21.3,26.9,4,dry
2017-04-13,3.3,26.5,24.5,21.2,25.5,4,dry
2017-04-14,0.3,26.9,24.5,12.5,25.7,4,dry
2017-04-15,0.0,28.4,23.6,22.7,26.0,4,dry
2017-04-16,0.0,27.6,22.8,23.0,25.200000000000003,4,dry
2017-04-17,0.0,27.8,23.2,18.3,25.5,4,dry
2017-04-18,0.0,28.5,24.1,16.4,26.3,4,dry
2017-04-19,0.0,30.6,24.8,22.4,27.700000000000003,4,dry
2017-04-20,0.0,33.2,25.6,14.9,29.400000000000002,4,dry
2017-04-21,0.0,33.0,25.8,15.5,29.4,4,dry
2017-04-22,0.3,29.4,25.0,27.8,27.2,4,dry
2017-04-23,0.0,27.5,24.5,15.8,26.0,4,dry
2017-04-24,0.1,27.9,23.7,15.4,25.799999999999997,4,dry
2017-04-25,3.4,29.5,24.8,14.3,27.15,4,dry
2017-04-26,0.0,30.0,24.4,12.3,27.2,4,dry
2017-04-27,1.5,29.0,25.1,20.7,27.05,4,dry
2017-04-28,36.2,26.4,25.2,20.8,25.799999999999997,4,dry
2017-04-29,43.1,26.0,24.6,16.9,25.3,4,dry
2017-04-30,0.0,28.4,23.4,20.0,25.9,4,dry
2017-05-01,0.0,29.1,24.9,17.5,27.0,5,dry
2017-05-02,0.0,29.7,25.5,17.7,27.6,5,dry
2017-05-03,0.0,32.3,26.2,20.9,29.25,5,dry
2017-05-04,0.5,30.0,26.0,17.8,28.0,5,dry
2017-05-05,1.0,29.0,25.9,19.1,27.45,5,dry
2017-05-06,0.9,28.8,25.1,16.6,26.950000000000003,5,dry
2017-05-07,0.9,29.8,23.8,20.3,26.8,5,dry
2017-05-08,0.1,30.0,25.0,20.1,27.5,5,dry
2017-05-09,4.6,29.5,25.5,18.6,27.5,5,dry
2017-05-10,5.3,29.0,25.0,15.9,27.0,5,dry
2017-05-11,1.9,28.8,25.6,16.7,27.200000000000003,5,dry
2017-05-12,1.1,30.0,25.0,21.2,27.5,5,dry
2017-05-13,1.2,29.5,25.5,12.9,27.5,5,dry
2017-05-14,1.1,29.4,25.1,18.0,27.25,5,dry
2017-05-15,17.3,29.9,26.1,13.8,28.0,5,dry
2017-05-16,51.7,28.9,25.9,19.6,27.4,5,dry
2017-05-17,4.8,29.1,25.5,24.3,27.3,5,dry
2017-05-18,0.9,28.9,25.0,13.3,26.95,5,dry
2017-05-19,6.0,28.9,26.0,8.8,27.45,5,dry
2017-05-20,1.5,29.2,25.5,12.0,27.35,5,dry
2017-05-21,0.0,30.1,25.5,13.1,27.8,5,dry
2017-05-22,0.0,31.2,26.2,12.8,28.7,5,dry
2017-05-23,0.0,31.5,26.8,15.6,29.15,5,dry
2017-05-24,7.0,31.9,26.5,15.0,29.2,5,dry
2017-05-25,17.1,28.4,26.6,20.9,27.5,5,dry
2017-05-26,62.6,27.4,25.5,27.6,26.45,5,dry
2017-05-27,2.3,28.3,25.0,19.4,26.65,5,dry
2017-05-28,6.3,28.7,25.5,21.7,27.1,5,dry
2017-05-29,14.6,27.2,25.4,14.5,26.299999999999997,5,dry
2017-05-30,0.1,29.6,26.0,14.4,27.8,5,dry
2017-05-31,1.2,30.5,25.4,12.6,27.95,5,dry
2017-06-01,0.0,34.8,26.5,15.4,30.65,6,dry
2017-06-02,0.0,36.0,27.3,19.4,31.65,6,dry
2017-06-03,0.0,36.9,27.8,20.0,32.35,6,dry
2017-06-04,0.0,35.7,28.0,20.4,31.85,6,dry
2017-06-05,0.0,35.2,27.6,14.8,31.400000000000002,6,dry
2017-06-06,1.9,31.9,27.8,17.4,29.85,6,dry
2017-06-07,5.5,30.5,26.7,16.5,28.6,6,dry
2017-06-08,6.9,30.2,26.2,12.2,28.2,6,dry
2017-06-09,0.2,30.2,25.6,11.7,27.9,6,dry
2017-06-10,11.4,31.7,26.6,11.1,29.15,6,dry
2017-06-11,0.5,30.8,26.5,14.8,28.65,6,dry
2017-06-12,0.6,31.9,26.6,9.7,29.25,6,dry
2017-06-13,8.7,33.2,26.8,19.2,30.0,6,dry
2017-06-14,3.0,32.5,26.6,12.9,29.55,6,dry
2017-06-15,0.2,33.7,26.4,14.1,30.05,6,dry
2017-06-16,0.0,35.2,26.5,22.9,30.85,6,dry
2017-06-17,0.0,33.5,27.4,11.8,30.45,6,dry
2017-06-18,0.0,33.2,27.5,16.6,30.35,6,dry
2017-06-19,0.0,32.8,26.8,15.5,29.799999999999997,6,dry
2017-06-20,0.0,33.3,26.5,16.4,29.9,6,dry
2017-06-21,0.0,32.7,26.6,15.9,29.650000000000002,6,dry
2017-06-22,0.7,33.6,27.0,16.2,30.3,6,dry
2017-06-23,0.9,31.3,26.9,15.3,29.1,6,dry
2017-06-24,4.1,30.9,26.4,15.1,28.65,6,dry
2017-06-25,0.3,32.6,26.3,13.6,29.450000000000003,6,dry
2017-06-26,0.1,31.8,26.2,16.9,29.0,6,dry
2017-06-27,0.5,31.8,26.8,21.8,29.3,6,dry
2017-06-28,1.9,31.6,27.0,22.4,29.3,6,dry
2017-06-29,0.4,31.0,26.4,13.8,28.7,6,dry
2017-06-30,3.8,32.2,26.6,10.9,29.400000000000002,6,dry
2017-07-01,0.1,33.5,26.3,15.6,29.9,7,dry
2017-07-02,0.0,35.1,27.4,17.2,31.25,7,dry
2017-07-03,0.0,33.6,27.0,17.1,30.3,7,dry
2017-07-04,0.0,33.8,27.4,19.3,30.599999999999998,7,dry
2017-07-05,4.6,32.6,26.9,16.4,29.75,7,dry
2017-07-06,0.7,30.3,26.7,17.6,28.5,7,dry
2017-07-07,0.0,32.5,26.9,21.1,29.7,7,dry
2017-07-08,0.0,34.5,27.5,22.5,31.0,7,dry
2017-07-09,3.7,32.9,26.6,14.6,29.75,7,dry
2017-07-10,2.9,33.7,26.6,17.5,30.150000000000002,7,dry
2017-07-11,10.9,31.0,26.5,17.2,28.75,7,dry
2017-07-12,9.9,30.2,25.9,12.9,28.049999999999997,7,dry
2017-07-13,17.2,29.5,25.8,9.8,27.65,7,dry
2017-07-14,6.8,28.9,26.1,9.8,27.5,7,dry
2017-07-15,1.6,29.4,26.4,12.8,27.9,7,dry
2017-07-16,43.9,27.1,26.0,16.9,26.55,7,dry
2017-07-17,14.9,31.9,25.2,15.8,28.549999999999997,7,dry
2017-07-18,10.0,29.8,25.7,13.0,27.75,7,dry
2017-07-19,1.5,30.2,25.3,12.8,27.75,7,dry
2017-07-20,2.2,29.8,25.2,16.2,27.5,7,dry
2017-07-21,5.9,29.9,25.2,12.8,27.549999999999997,7,dry
2017-07-22,1.0,30.2,24.9,18.1,27.549999999999997,7,dry
2017-07-23,3.0,29.8,25.7,22.7,27.75,7,dry
2017-07-24,13.1,28.5,26.2,6.5,27.35,7,dry
